"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
22,84.6968,85.118,84.02,5,2072-09-08,2072-09-12,251,9,5,3,0,0,0,0,0,82.92344,0.884657534246575,0.898356164383562,0.867397260273973,63.7728997260274,80.0993176470588,"balt"
23,84.623,84.92,84.3260000000001,2,2073-06-17,2073-06-18,167,6,2,0,0,0,0,0,1,82.92344,0.883287671232877,0.891780821917808,0.877534246575343,63.7728997260274,80.0993176470588,"balt"
24,84.515,85.316,83.696,4,2073-06-21,2073-06-24,171,6,4,1,0,0,0,0,0,82.92344,0.880821917808219,0.905479452054795,0.857534246575342,63.7728997260274,80.0993176470588,"balt"
25,87.152,89.888,83.03,4,2073-06-30,2073-07-03,180,6,4,3,0,0,0,0,0,82.92344,0.946027397260274,0.982739726027397,0.836438356164384,63.7728997260274,80.0993176470588,"balt"
26,84.398,86.5760000000001,83.0839999999999,3,2073-07-05,2073-07-07,185,7,3,1,0,0,0,0,0,82.92344,0.878356164383562,0.935068493150685,0.838356164383562,63.7728997260274,80.0993176470588,"balt"
27,85.91,86.8999999999999,84.614,4,2073-07-10,2073-07-13,190,7,4,3,0,0,0,0,0,82.92344,0.919452054794521,0.942465753424658,0.883287671232877,63.7728997260274,80.0993176470588,"balt"
28,85.7599999999999,87.5839999999999,83.012,3,2073-07-18,2073-07-20,198,7,3,2,0,0,0,0,0,82.92344,0.915342465753425,0.953698630136986,0.835616438356164,63.7728997260274,80.0993176470588,"balt"
29,89.009,91.886,85.4239999999999,12,2073-07-24,2073-08-04,204,7,12,12,3,0,1,0,0,82.92344,0.974246575342466,0.994794520547945,0.908767123287671,63.7728997260274,80.0993176470588,"balt"
30,84.248,85.262,83.4619999999999,3,2073-08-09,2073-08-11,220,8,3,1,0,0,0,0,0,82.92344,0.875068493150685,0.903013698630137,0.850958904109589,63.7728997260274,80.0993176470588,"balt"
31,84.866,86.36,83.5159999999999,6,2073-08-16,2073-08-21,227,8,6,3,0,0,0,0,0,82.92344,0.889315068493151,0.92986301369863,0.852328767123288,63.7728997260274,80.0993176470588,"balt"
32,84.4556,85.046,83.93,5,2073-08-24,2073-08-28,235,8,5,1,0,0,0,0,0,82.92344,0.878904109589041,0.895616438356164,0.863835616438356,63.7728997260274,80.0993176470588,"balt"
33,83.795,84.002,83.588,2,2073-09-06,2073-09-07,248,9,2,0,0,0,0,0,0,82.92344,0.86,0.866849315068493,0.853972602739726,63.7728997260274,80.0993176470588,"balt"
34,85.7192,86.5760000000001,84.8659999999999,5,2073-09-17,2073-09-21,259,9,5,4,0,0,0,0,0,82.92344,0.914520547945205,0.935068493150685,0.889315068493151,63.7728997260274,80.0993176470588,"balt"
35,84.344,84.416,84.272,2,2074-06-03,2074-06-04,153,6,2,0,0,0,0,0,1,82.92344,0.877808219178082,0.878630136986301,0.876712328767123,63.7728997260274,80.0993176470588,"balt"
36,88.1471428571428,95.198,83.444,21,2074-06-26,2074-07-16,176,6,21,17,7,1,4,2,0,82.92344,0.964931506849315,0.99972602739726,0.84958904109589,63.7728997260274,80.0993176470588,"balt"
37,87.6785,96.206,83.0480000000001,16,2074-07-18,2074-08-02,198,7,16,12,5,1,3,2,0,82.92344,0.955890410958904,1,0.837260273972603,63.7728997260274,80.0993176470588,"balt"
38,87.515375,93.254,84.398,16,2074-08-06,2074-08-21,217,8,16,14,3,0,3,1,0,82.92344,0.951506849315068,0.997534246575343,0.878356164383562,63.7728997260274,80.0993176470588,"balt"
39,85.5725,88.16,83.6060000000001,4,2074-08-25,2074-08-28,236,8,4,2,0,0,0,0,0,82.92344,0.910958904109589,0.965205479452055,0.854794520547945,63.7728997260274,80.0993176470588,"balt"
40,87.026,93.488,83.5159999999999,12,2074-08-31,2074-09-11,242,8,12,5,3,0,3,2,0,82.92344,0.943287671232877,0.998082191780822,0.852328767123288,63.7728997260274,80.0993176470588,"balt"
41,83.432,83.8940000000001,82.9399999999999,3,2075-05-16,2075-05-18,135,5,3,0,0,0,0,0,1,82.92344,0.848493150684931,0.862465753424658,0.834520547945205,63.7728997260274,80.0993176470588,"balt"
42,85.136,86.468,83.6060000000001,4,2075-06-04,2075-06-07,154,6,4,2,0,0,0,0,0,82.92344,0.898904109589041,0.932054794520548,0.854794520547945,63.7728997260274,80.0993176470588,"balt"
43,85.2035,87.206,83.156,4,2075-06-10,2075-06-13,160,6,4,2,0,0,0,0,0,82.92344,0.9,0.946575342465753,0.840821917808219,63.7728997260274,80.0993176470588,"balt"
44,86.468,89.42,85.244,5,2075-06-20,2075-06-24,170,6,5,5,0,0,0,0,0,82.92344,0.931780821917808,0.977534246575342,0.902191780821918,63.7728997260274,80.0993176470588,"balt"
45,83.9525,84.398,83.4260000000001,4,2075-06-27,2075-06-30,177,6,4,0,0,0,0,0,0,82.92344,0.864383561643836,0.878356164383562,0.848493150684931,63.7728997260274,80.0993176470588,"balt"
46,86.9423529411765,94.6760000000001,83.282,17,2075-07-04,2075-07-20,184,7,17,14,2,0,2,2,0,82.92344,0.942739726027397,0.999178082191781,0.845479452054794,63.7728997260274,80.0993176470588,"balt"
47,84.338,84.7760000000001,83.966,3,2075-07-26,2075-07-28,206,7,3,0,0,0,0,0,0,82.92344,0.877534246575343,0.887671232876712,0.864931506849315,63.7728997260274,80.0993176470588,"balt"
48,88.4369230769231,92.948,83.6780000000001,13,2075-08-01,2075-08-13,212,8,13,10,6,0,4,2,0,82.92344,0.96958904109589,0.997260273972603,0.857260273972603,63.7728997260274,80.0993176470588,"balt"
49,85.523,85.838,85.2079999999999,2,2075-08-24,2075-08-25,235,8,2,2,0,0,0,0,0,82.92344,0.90986301369863,0.916986301369863,0.90027397260274,63.7728997260274,80.0993176470588,"balt"
50,83.6419999999999,84.038,83.2459999999999,2,2075-09-04,2075-09-05,246,9,2,0,0,0,0,0,0,82.92344,0.855068493150685,0.867671232876712,0.844657534246575,63.7728997260274,80.0993176470588,"balt"
51,87.29,87.98,86.6299999999999,3,2076-06-13,2076-06-15,164,6,3,3,0,0,0,0,1,82.92344,0.947945205479452,0.963013698630137,0.936712328767123,63.7728997260274,80.0993176470588,"balt"
52,84.956,86.7200000000001,83.192,2,2076-07-05,2076-07-06,186,7,2,1,0,0,0,0,0,82.92344,0.892876712328767,0.938630136986301,0.842465753424658,63.7728997260274,80.0993176470588,"balt"
53,84.2089999999999,84.686,83.7319999999999,2,2076-07-09,2076-07-10,190,7,2,0,0,0,0,0,0,82.92344,0.873698630136986,0.884657534246575,0.859452054794521,63.7728997260274,80.0993176470588,"balt"
54,87.3176,89.942,84.2,5,2076-07-12,2076-07-16,193,7,5,4,0,0,0,0,0,82.92344,0.948219178082192,0.983287671232877,0.873698630136986,63.7728997260274,80.0993176470588,"balt"
55,84.5168,85.7659999999999,83.4619999999999,5,2076-07-19,2076-07-23,200,7,5,1,0,0,0,0,0,82.92344,0.880821917808219,0.915616438356164,0.850958904109589,63.7728997260274,80.0993176470588,"balt"
56,87.3785,89.456,83.642,12,2076-08-04,2076-08-15,216,8,12,11,0,0,0,0,0,82.92344,0.949315068493151,0.978082191780822,0.855890410958904,63.7728997260274,80.0993176470588,"balt"
57,85.586,88.3940000000001,84.11,8,2076-08-18,2076-08-25,230,8,8,5,0,0,0,0,0,82.92344,0.910958904109589,0.968219178082192,0.87041095890411,63.7728997260274,80.0993176470588,"balt"
58,84.5708,87.242,83.2459999999999,5,2076-09-01,2076-09-05,244,9,5,2,0,0,0,0,0,82.92344,0.881643835616438,0.946849315068493,0.844657534246575,63.7728997260274,80.0993176470588,"balt"
59,83.435,83.66,83.21,2,2076-09-09,2076-09-10,252,9,2,0,0,0,0,0,0,82.92344,0.848493150684931,0.856438356164384,0.843013698630137,63.7728997260274,80.0993176470588,"balt"
60,83.8805,84.236,83.4619999999999,4,2076-09-15,2076-09-18,258,9,4,0,0,0,0,0,0,82.92344,0.861917808219178,0.875068493150685,0.850958904109589,63.7728997260274,80.0993176470588,"balt"
61,86.288,89.33,84.182,5,2077-06-15,2077-06-19,165,6,5,4,0,0,0,0,1,82.92344,0.927945205479452,0.976438356164384,0.872328767123288,63.7728997260274,80.0993176470588,"balt"
62,85.127,85.6399999999999,84.614,2,2077-06-27,2077-06-28,177,6,2,1,0,0,0,0,0,82.92344,0.898356164383562,0.912328767123288,0.883287671232877,63.7728997260274,80.0993176470588,"balt"
63,86.8826428571429,90.8239999999999,83.372,28,2077-07-10,2077-08-06,190,7,28,26,2,0,0,0,0,82.92344,0.942191780821918,0.98958904109589,0.847397260273973,63.7728997260274,80.0993176470588,"balt"
64,85.3112,88.376,83.0480000000001,15,2077-08-08,2077-08-22,219,8,15,8,0,0,0,0,0,82.92344,0.904931506849315,0.967671232876712,0.837260273972603,63.7728997260274,80.0993176470588,"balt"
65,84.596,84.686,84.506,2,2077-08-24,2077-08-25,235,8,2,0,0,0,0,0,0,82.92344,0.882191780821918,0.884657534246575,0.880821917808219,63.7728997260274,80.0993176470588,"balt"
66,84.02,84.614,83.4260000000001,2,2077-08-30,2077-08-31,241,8,2,0,0,0,0,0,0,82.92344,0.867397260273973,0.883287671232877,0.848493150684931,63.7728997260274,80.0993176470588,"balt"
67,83.849,84.3260000000001,83.372,2,2078-05-21,2078-05-22,140,5,2,0,0,0,0,0,1,82.92344,0.86027397260274,0.877534246575343,0.847397260273973,63.7728997260274,80.0993176470588,"balt"
68,83.561,83.876,83.2459999999999,2,2078-06-05,2078-06-06,155,6,2,0,0,0,0,0,0,82.92344,0.852876712328767,0.861917808219178,0.844657534246575,63.7728997260274,80.0993176470588,"balt"
69,84.758,85.046,84.4700000000001,2,2078-06-12,2078-06-13,162,6,2,1,0,0,0,0,0,82.92344,0.886575342465753,0.895616438356164,0.879452054794521,63.7728997260274,80.0993176470588,"balt"
70,84.821,84.92,84.722,2,2078-06-15,2078-06-16,165,6,2,0,0,0,0,0,0,82.92344,0.888767123287671,0.891780821917808,0.885753424657534,63.7728997260274,80.0993176470588,"balt"
71,86.549,87.098,85.9999999999999,2,2078-06-24,2078-06-25,174,6,2,2,0,0,0,0,0,82.92344,0.933972602739726,0.945205479452055,0.921917808219178,63.7728997260274,80.0993176470588,"balt"
72,86.972,87.9260000000001,86.018,2,2078-06-30,2078-07-01,180,6,2,2,0,0,0,0,0,82.92344,0.943013698630137,0.962191780821918,0.922739726027397,63.7728997260274,80.0993176470588,"balt"
73,86.204,87.368,84.74,6,2078-07-06,2078-07-11,186,7,6,4,0,0,0,0,0,82.92344,0.926849315068493,0.949315068493151,0.886575342465753,63.7728997260274,80.0993176470588,"balt"
74,84.074,84.704,83.444,2,2078-07-14,2078-07-15,194,7,2,0,0,0,0,0,0,82.92344,0.86958904109589,0.885479452054795,0.84958904109589,63.7728997260274,80.0993176470588,"balt"
75,85.3802857142857,87.4760000000001,83.7319999999999,7,2078-07-18,2078-07-24,198,7,7,3,0,0,0,0,0,82.92344,0.907123287671233,0.951232876712329,0.859452054794521,63.7728997260274,80.0993176470588,"balt"
76,86.0360000000001,86.1440000000001,85.9280000000001,2,2078-07-27,2078-07-28,207,7,2,2,0,0,0,0,0,82.92344,0.922739726027397,0.924657534246575,0.920821917808219,63.7728997260274,80.0993176470588,"balt"
77,83.3629999999999,83.552,83.1739999999999,2,2078-08-02,2078-08-03,213,8,2,0,0,0,0,0,0,82.92344,0.846849315068493,0.852876712328767,0.841643835616438,63.7728997260274,80.0993176470588,"balt"
78,86.5511428571428,91.814,83.012,21,2078-08-05,2078-08-25,216,8,21,16,1,0,1,0,0,82.92344,0.933972602739726,0.993698630136986,0.835616438356164,63.7728997260274,80.0993176470588,"balt"
79,84.536,85.946,83.03,3,2079-05-30,2079-06-01,149,5,3,1,0,0,0,0,1,82.92344,0.881095890410959,0.921369863013699,0.836438356164384,63.7728997260274,80.0993176470588,"balt"
80,88.988,94.946,83.228,14,2079-07-05,2079-07-18,185,7,14,12,6,0,5,3,0,82.92344,0.974246575342466,0.999452054794521,0.843835616438356,63.7728997260274,80.0993176470588,"balt"
81,86.348,88.556,83.7499999999999,3,2079-07-21,2079-07-23,201,7,3,2,0,0,0,0,0,82.92344,0.92958904109589,0.97041095890411,0.85972602739726,63.7728997260274,80.0993176470588,"balt"
82,86.9696,89.5280000000001,84.2,15,2079-07-31,2079-08-14,211,7,15,14,0,0,0,0,0,82.92344,0.943013698630137,0.979178082191781,0.873698630136986,63.7728997260274,80.0993176470588,"balt"
83,84.974,85.6760000000001,84.056,3,2079-08-16,2079-08-18,227,8,3,2,0,0,0,0,0,82.92344,0.893698630136986,0.913150684931507,0.868493150684931,63.7728997260274,80.0993176470588,"balt"
84,84.3260000000001,84.7760000000001,83.876,2,2079-08-20,2079-08-21,231,8,2,0,0,0,0,0,0,82.92344,0.877534246575343,0.887671232876712,0.861917808219178,63.7728997260274,80.0993176470588,"balt"
85,86.0144,87.062,84.4700000000001,5,2079-08-29,2079-09-02,240,8,5,4,0,0,0,0,0,82.92344,0.921917808219178,0.944383561643836,0.879452054794521,63.7728997260274,80.0993176470588,"balt"
86,86.027,88.286,83.768,2,2079-09-04,2079-09-05,246,9,2,1,0,0,0,0,0,82.92344,0.922739726027397,0.966301369863014,0.86,63.7728997260274,80.0993176470588,"balt"
1,82.508,83.6060000000001,81.41,2,2070-06-03,2070-06-04,153,6,2,0,0,0,0,0,1,81.2119999999999,0.856712328767123,0.884657534246575,0.828493150684931,61.7239819178082,78.6224117647059,"ny"
2,83.096,85.568,81.302,3,2070-06-17,2070-06-19,167,6,3,1,0,0,0,0,0,81.2119999999999,0.871506849315068,0.925205479452055,0.824657534246575,61.7239819178082,78.6224117647059,"ny"
3,85.1115714285714,89.546,81.2119999999999,14,2070-07-07,2070-07-20,187,7,14,8,0,0,0,0,0,81.2119999999999,0.917808219178082,0.982465753424658,0.823013698630137,61.7239819178082,78.6224117647059,"ny"
4,85.391,88.34,83.3360000000001,6,2070-07-22,2070-07-27,202,7,6,3,0,0,0,0,0,81.2119999999999,0.922465753424658,0.96986301369863,0.877808219178082,61.7239819178082,78.6224117647059,"ny"
5,86.5088461538462,92.912,81.878,26,2070-08-01,2070-08-26,212,8,26,15,6,0,2,1,0,81.2119999999999,0.944109589041096,0.996164383561644,0.840821917808219,61.7239819178082,78.6224117647059,"ny"
6,83.954,84.416,83.552,3,2070-09-23,2070-09-25,265,9,3,0,0,0,0,0,0,81.2119999999999,0.894246575342466,0.906849315068493,0.883013698630137,61.7239819178082,78.6224117647059,"ny"
7,81.95,82.562,81.338,2,2071-06-07,2071-06-08,157,6,2,0,0,0,0,0,1,81.2119999999999,0.842739726027397,0.858356164383562,0.826301369863014,61.7239819178082,78.6224117647059,"ny"
8,83.4395,84.812,82.238,4,2071-06-10,2071-06-13,160,6,4,0,0,0,0,0,0,81.2119999999999,0.87972602739726,0.913424657534247,0.85041095890411,61.7239819178082,78.6224117647059,"ny"
9,86.738,89.078,81.608,12,2071-06-20,2071-07-01,170,6,12,9,0,0,0,0,0,81.2119999999999,0.947671232876712,0.976986301369863,0.834246575342466,61.7239819178082,78.6224117647059,"ny"
10,86.89775,91.004,82.022,8,2071-07-04,2071-07-11,184,7,8,5,1,0,0,0,0,81.2119999999999,0.94986301369863,0.989315068493151,0.844657534246575,61.7239819178082,78.6224117647059,"ny"
11,84.278,84.992,83.318,3,2071-07-16,2071-07-18,196,7,3,0,0,0,0,0,0,81.2119999999999,0.903561643835616,0.916712328767123,0.877534246575343,61.7239819178082,78.6224117647059,"ny"
12,89.1248,93.128,85.316,5,2071-07-25,2071-07-29,205,7,5,5,2,0,1,1,0,81.2119999999999,0.976986301369863,0.996438356164384,0.921917808219178,61.7239819178082,78.6224117647059,"ny"
13,87.5956129032258,93.9379999999999,82.598,31,2071-08-01,2071-08-31,212,8,31,25,9,0,6,1,0,81.2119999999999,0.959452054794521,0.999178082191781,0.86054794520548,61.7239819178082,78.6224117647059,"ny"
14,83.1335,84.236,82.022,4,2071-09-07,2071-09-10,249,9,4,0,0,0,0,0,0,81.2119999999999,0.872602739726027,0.902191780821918,0.844657534246575,61.7239819178082,78.6224117647059,"ny"
15,82.1075,82.724,81.338,4,2071-09-14,2071-09-17,256,9,4,0,0,0,0,0,0,81.2119999999999,0.846301369863014,0.863287671232877,0.826301369863014,61.7239819178082,78.6224117647059,"ny"
16,86.6798461538461,89.474,82.796,13,2072-06-15,2072-06-27,166,6,13,12,0,0,0,0,1,81.2119999999999,0.946301369863014,0.981643835616438,0.865753424657534,61.7239819178082,78.6224117647059,"ny"
17,85.619,92.372,81.878,18,2072-06-29,2072-07-16,180,6,18,9,3,0,1,1,0,81.2119999999999,0.926027397260274,0.995342465753425,0.840821917808219,61.7239819178082,78.6224117647059,"ny"
18,81.869,82.2739999999999,81.464,2,2072-07-27,2072-07-28,208,7,2,0,0,0,0,0,0,81.2119999999999,0.83972602739726,0.851780821917808,0.83013698630137,61.7239819178082,78.6224117647059,"ny"
19,86.6268235294117,93.8839999999998,81.932,17,2072-07-31,2072-08-16,212,7,17,11,2,0,1,1,0,81.2119999999999,0.945205479452055,0.998904109589041,0.842739726027397,61.7239819178082,78.6224117647059,"ny"
20,85.3025,86.378,84.0919999999999,8,2072-08-22,2072-08-29,234,8,8,6,0,0,0,0,0,81.2119999999999,0.921643835616438,0.941369863013699,0.898082191780822,61.7239819178082,78.6224117647059,"ny"
21,82.6412,84.182,81.518,5,2072-09-08,2072-09-12,251,9,5,0,0,0,0,0,0,81.2119999999999,0.861095890410959,0.901095890410959,0.832876712328767,61.7239819178082,78.6224117647059,"ny"
22,82.904,85.946,81.518,9,2073-06-17,2073-06-25,167,6,9,1,0,0,0,0,1,81.2119999999999,0.868493150684931,0.935342465753425,0.832876712328767,61.7239819178082,78.6224117647059,"ny"
23,85.3385,86.7020000000001,83.0839999999999,4,2073-06-30,2073-07-03,180,6,4,3,0,0,0,0,0,81.2119999999999,0.921917808219178,0.947397260273973,0.871506849315068,61.7239819178082,78.6224117647059,"ny"
24,83.543,84.794,82.292,2,2073-07-06,2073-07-07,186,7,2,0,0,0,0,0,0,81.2119999999999,0.882739726027397,0.913150684931507,0.852602739726027,61.7239819178082,78.6224117647059,"ny"
25,85.3268,87.638,81.4280000000001,5,2073-07-09,2073-07-13,189,7,5,3,0,0,0,0,0,81.2119999999999,0.921917808219178,0.960821917808219,0.828767123287671,61.7239819178082,78.6224117647059,"ny"
26,87.4301,93.398,81.446,20,2073-07-17,2073-08-05,197,7,20,12,6,0,5,3,0,81.2119999999999,0.957808219178082,0.997534246575343,0.82986301369863,61.7239819178082,78.6224117647059,"ny"
27,83.516,84.722,81.4999999999999,3,2073-08-09,2073-08-11,220,8,3,0,0,0,0,0,0,81.2119999999999,0.881917808219178,0.912602739726027,0.831506849315068,61.7239819178082,78.6224117647059,"ny"
28,83.5090769230769,86.414,81.392,13,2073-08-16,2073-08-28,227,8,13,3,0,0,0,0,0,81.2119999999999,0.881369863013699,0.942739726027397,0.828219178082192,61.7239819178082,78.6224117647059,"ny"
29,82.85,83.7499999999999,81.4999999999999,3,2073-09-06,2073-09-08,248,9,3,0,0,0,0,0,0,81.2119999999999,0.867123287671233,0.89041095890411,0.831506849315068,61.7239819178082,78.6224117647059,"ny"
30,83.2892,84.506,81.4819999999999,5,2073-09-17,2073-09-21,259,9,5,0,0,0,0,0,0,81.2119999999999,0.876438356164384,0.908219178082192,0.830684931506849,61.7239819178082,78.6224117647059,"ny"
31,85.154,88.16,83.588,5,2074-06-27,2074-07-01,177,6,5,2,0,0,0,0,1,81.2119999999999,0.919178082191781,0.966849315068493,0.884383561643836,61.7239819178082,78.6224117647059,"ny"
32,81.608,81.878,81.338,2,2074-07-03,2074-07-04,183,7,2,0,0,0,0,0,0,81.2119999999999,0.834246575342466,0.840821917808219,0.826301369863014,61.7239819178082,78.6224117647059,"ny"
33,86.3207272727273,92.444,81.2659999999999,11,2074-07-06,2074-07-16,186,7,11,7,2,0,1,1,0,81.2119999999999,0.94,0.995616438356164,0.824109589041096,61.7239819178082,78.6224117647059,"ny"
34,83.894,84.2899999999999,83.4260000000001,3,2074-07-18,2074-07-20,198,7,3,0,0,0,0,0,0,81.2119999999999,0.892876712328767,0.903835616438356,0.87972602739726,61.7239819178082,78.6224117647059,"ny"
35,88.814,92.8940000000001,83.714,12,2074-07-22,2074-08-02,202,7,12,11,5,0,3,1,0,81.2119999999999,0.974794520547945,0.995890410958904,0.889041095890411,61.7239819178082,78.6224117647059,"ny"
36,87.4791764705882,93.3260000000001,81.914,17,2074-08-05,2074-08-21,216,8,17,15,3,0,1,1,0,81.2119999999999,0.958630136986301,0.996986301369863,0.842191780821918,61.7239819178082,78.6224117647059,"ny"
37,85.574,88.2499999999999,83.858,3,2074-08-25,2074-08-27,236,8,3,1,0,0,0,0,0,81.2119999999999,0.925205479452055,0.967671232876712,0.892328767123288,61.7239819178082,78.6224117647059,"ny"
38,85.55225,90.23,81.518,8,2074-09-03,2074-09-10,245,9,8,4,1,0,0,0,0,81.2119999999999,0.924931506849315,0.984383561643836,0.832876712328767,61.7239819178082,78.6224117647059,"ny"
39,84.686,88.268,82.436,4,2075-06-04,2075-06-07,154,6,4,2,0,0,0,0,1,81.2119999999999,0.912328767123288,0.968493150684931,0.855342465753425,61.7239819178082,78.6224117647059,"ny"
40,82.886,83.5339999999999,82.238,2,2075-06-10,2075-06-11,160,6,2,0,0,0,0,0,0,81.2119999999999,0.867397260273973,0.882739726027397,0.85041095890411,61.7239819178082,78.6224117647059,"ny"
41,83.4243636363636,86.0539999999999,82.0760000000001,11,2075-06-22,2075-07-02,172,6,11,1,0,0,0,0,0,81.2119999999999,0.879178082191781,0.937260273972603,0.846301369863014,61.7239819178082,78.6224117647059,"ny"
42,86.624,93.758,81.518,15,2075-07-04,2075-07-18,184,7,15,10,2,0,2,1,0,81.2119999999999,0.945205479452055,0.998630136986301,0.832876712328767,61.7239819178082,78.6224117647059,"ny"
43,86.3474,94.2079999999999,81.788,20,2075-07-25,2075-08-13,205,7,20,11,6,0,4,2,0,81.2119999999999,0.94027397260274,0.999452054794521,0.838082191780822,61.7239819178082,78.6224117647059,"ny"
44,83.6059999999999,84.488,82.9399999999999,3,2075-08-25,2075-08-27,236,8,3,0,0,0,0,0,0,81.2119999999999,0.884383561643836,0.907945205479452,0.86958904109589,61.7239819178082,78.6224117647059,"ny"
45,82.6819999999999,83.5159999999999,81.4819999999999,6,2075-08-31,2075-09-05,242,8,6,0,0,0,0,0,0,81.2119999999999,0.861917808219178,0.881917808219178,0.830684931506849,61.7239819178082,78.6224117647059,"ny"
46,82.397,83.4619999999999,81.248,6,2075-09-09,2075-09-14,251,9,6,0,0,0,0,0,0,81.2119999999999,0.853972602739726,0.880547945205479,0.823561643835616,61.7239819178082,78.6224117647059,"ny"
47,83.216,84.11,81.446,3,2076-06-13,2076-06-15,164,6,3,0,0,0,0,0,1,81.2119999999999,0.874794520547945,0.899178082191781,0.82986301369863,61.7239819178082,78.6224117647059,"ny"
48,84.248,86.954,82.292,3,2076-07-05,2076-07-07,186,7,3,1,0,0,0,0,0,81.2119999999999,0.902191780821918,0.950684931506849,0.852602739726027,61.7239819178082,78.6224117647059,"ny"
49,81.428,81.6440000000001,81.2119999999999,2,2076-07-09,2076-07-10,190,7,2,0,0,0,0,0,0,81.2119999999999,0.828493150684931,0.835342465753425,0.823013698630137,61.7239819178082,78.6224117647059,"ny"
50,85.7621428571428,89.348,81.2119999999999,14,2076-07-12,2076-07-25,193,7,14,9,0,0,0,0,0,81.2119999999999,0.928767123287671,0.97972602739726,0.823013698630137,61.7239819178082,78.6224117647059,"ny"
51,85.5416,88.502,82.1119999999999,15,2076-08-01,2076-08-15,213,8,15,10,0,0,0,0,0,81.2119999999999,0.924383561643836,0.971780821917808,0.846575342465753,61.7239819178082,78.6224117647059,"ny"
52,86.21,87.7459999999999,82.454,6,2076-08-20,2076-08-25,232,8,6,5,0,0,0,0,0,81.2119999999999,0.938630136986301,0.961095890410959,0.855616438356164,61.7239819178082,78.6224117647059,"ny"
53,83.3989999999999,83.9839999999999,82.814,2,2076-09-01,2076-09-02,244,9,2,0,0,0,0,0,0,81.2119999999999,0.878904109589041,0.895068493150685,0.866301369863014,61.7239819178082,78.6224117647059,"ny"
54,82.841,84.3619999999999,81.32,2,2076-09-04,2076-09-05,247,9,2,0,0,0,0,0,0,81.2119999999999,0.866849315068493,0.905205479452055,0.825205479452055,61.7239819178082,78.6224117647059,"ny"
55,82.97,84.6679999999999,81.338,3,2076-09-09,2076-09-11,252,9,3,0,0,0,0,0,0,81.2119999999999,0.87013698630137,0.912328767123288,0.826301369863014,61.7239819178082,78.6224117647059,"ny"
56,84.1316,86.396,81.374,5,2076-09-14,2076-09-18,257,9,5,2,0,0,0,0,0,81.2119999999999,0.899452054794521,0.942191780821918,0.827123287671233,61.7239819178082,78.6224117647059,"ny"
57,82.076,82.436,81.716,2,2077-05-21,2077-05-22,140,5,2,0,0,0,0,0,1,81.2119999999999,0.845753424657534,0.855342465753425,0.836986301369863,61.7239819178082,78.6224117647059,"ny"
58,85.478,86.9179999999999,83.408,5,2077-06-15,2077-06-19,165,6,5,4,0,0,0,0,0,81.2119999999999,0.923561643835616,0.95013698630137,0.879178082191781,61.7239819178082,78.6224117647059,"ny"
59,83.2154,85.46,81.392,10,2077-06-24,2077-07-03,174,6,10,1,0,0,0,0,0,81.2119999999999,0.874794520547945,0.923561643835616,0.828219178082192,61.7239819178082,78.6224117647059,"ny"
60,82.31,82.7780000000001,81.8419999999999,2,2077-07-05,2077-07-06,185,7,2,0,0,0,0,0,0,81.2119999999999,0.853150684931507,0.865479452054794,0.839178082191781,61.7239819178082,78.6224117647059,"ny"
61,86.8143783783784,91.472,82.562,37,2077-07-09,2077-08-14,189,7,37,25,4,0,2,0,0,81.2119999999999,0.949041095890411,0.992602739726027,0.858356164383562,61.7239819178082,78.6224117647059,"ny"
62,84.9765714285714,87.1339999999998,82.472,7,2077-08-16,2077-08-22,227,8,7,3,0,0,0,0,0,81.2119999999999,0.916164383561644,0.953424657534247,0.856164383561644,61.7239819178082,78.6224117647059,"ny"
63,82.298,83.714,81.3560000000001,3,2077-08-29,2077-08-31,240,8,3,0,0,0,0,0,0,81.2119999999999,0.852602739726027,0.889041095890411,0.826575342465753,61.7239819178082,78.6224117647059,"ny"
64,81.554,81.716,81.392,2,2078-06-08,2078-06-09,158,6,2,0,0,0,0,0,1,81.2119999999999,0.833424657534247,0.836986301369863,0.828219178082192,61.7239819178082,78.6224117647059,"ny"
65,83.831,84.974,82.6879999999999,2,2078-06-12,2078-06-13,162,6,2,0,0,0,0,0,0,81.2119999999999,0.891506849315069,0.916164383561644,0.862739726027397,61.7239819178082,78.6224117647059,"ny"
66,83.336,84.3619999999999,82.364,4,2078-06-15,2078-06-18,165,6,4,0,0,0,0,0,0,81.2119999999999,0.877534246575343,0.905205479452055,0.853424657534247,61.7239819178082,78.6224117647059,"ny"
67,84.65,85.8560000000001,83.642,4,2078-06-22,2078-06-25,172,6,4,1,0,0,0,0,0,81.2119999999999,0.911780821917808,0.932876712328767,0.886301369863014,61.7239819178082,78.6224117647059,"ny"
68,83.936,85.5860000000001,82.0579999999999,3,2078-06-30,2078-07-02,180,6,3,1,0,0,0,0,0,81.2119999999999,0.894246575342466,0.925479452054795,0.845753424657534,61.7239819178082,78.6224117647059,"ny"
69,85.163,87.512,82.8319999999999,6,2078-07-06,2078-07-11,186,7,6,3,0,0,0,0,0,81.2119999999999,0.919178082191781,0.959178082191781,0.866849315068493,61.7239819178082,78.6224117647059,"ny"
