276.17,284.24,288.34
285.66,288.32,289.15
281.06,286.8,288.99
288.33,289.27,289.21
291.02,290.49,289.58
284.37,287.96,289.13
285.21,288.02,289.02
285.52,288.77,289.42
285.55,289.1,289.53
271.7,283.68,288.55
268.13,281.47,287.91
274.18,285.41,288.77
269.96,283.62,288.61
265.69,280.32,287.44
267.93,281.26,287.53
271.2,282.05,287.69
275.02,284.31,288.02
271.15,282.36,287.55
267.5,280.44,286.95
274.2,284.66,287.94
276.22,286.73,288.42
271.9,282.33,287.21
264.27,278.77,286.32
266.98,279.16,286.16
273.92,282.29,286.78
271.85,281.65,286.76
271.14,281.29,286.42
275.74,283.23,286.74
276.08,284.01,287
272.86,282.36,286.53
269.55,280.08,285.89
266.51,278.87,285.52
266.88,279.31,285.6
271.08,280.96,285.84
269.12,279.72,285.42
271.24,280.67,285.52
274.92,282.62,285.98
274.98,282.05,285.63
277.16,283.75,285.93
279.73,285.11,286.31
280.12,284.34,286.19
276.13,282.85,285.77
275.07,282.25,285.68
274.73,281.83,285.53
274.44,281.8,285.48
274.28,281.66,285.43
275.19,281.77,285.38
276.83,282.52,285.41
280.07,284.32,285.77
277.74,283.2,285.69
276.45,283.06,285.68
275.97,282.7,285.65
276.38,282.85,285.51
278.01,283.35,285.53
274.43,281.28,285
272.67,280.18,284.66
272.31,280.37,284.72
274.75,282.43,285.13
275.31,283,285.48
270.25,279.56,284.57
268.17,278.51,284.21
270.72,279.89,284.43
268.06,279.49,284.56
267.49,278.85,284.42
269.33,279.15,284.13
270.16,279.62,284.11
272.96,279.94,284.23
277.2,283.01,284.61
280.26,283.85,284.9
274.75,280.76,284.08
272.83,280.08,284.04
268.79,278.54,283.59
272.36,279.84,283.97
272.35,280.4,284.18
274.5,282.52,284.68
274.11,281.24,284.34
275.09,281.09,284.05
276.36,281.52,284.1
278.36,282.21,284.19
279.46,282.88,284.39
278.72,282.33,284.25
279.28,282.33,284.34
280.66,284.3,284.73
276.94,281.88,284.33
281.24,283.19,284.34
288.77,286.54,285.12
284.5,284.66,284.72
285.49,283.99,284.48
288.44,285.53,284.9
284.94,286.01,285.38
286.08,285.09,285.02
290.81,287.55,285.56
278.54,284.84,285.75
275.16,281.79,284.9
277,282.21,284.97
278.34,282.39,284.92
281.32,283.47,284.71
282.41,284.46,285.06
277.4,282.06,284.6
274.51,281.47,284.41
274.8,281.29,284.29
276.94,282.06,284.38
280.86,283.93,284.96
282.65,284.61,285.07
279.9,283.74,284.86
278.77,283.48,285.01
276.2,282.4,285
277.71,281.86,284.49
277.17,282.06,284.51
277.43,282.42,284.61
277.14,282.15,284.62
279.53,283.04,284.56
281.05,284.29,284.84
281.42,284.3,284.96
283.61,284.81,284.97
284.91,285.29,285.06
286.98,286.48,285.38
287.18,286.32,285.48
286.38,286.65,285.75
282.04,285.08,285.58
280.79,284.82,285.64
281.93,284.39,285.34
281.84,284.57,285.5
286.53,286.24,285.81
279.41,285.02,286.18
283.89,286.14,285.88
283.96,286.38,285.98
280.53,284.89,285.61
282.98,284.73,285.48
288.63,288.59,286.36
280.84,284.76,285.74
283.13,285.51,285.89
286.78,287.23,286.39
288.36,287.44,286.37
292.59,289.45,286.78
290.57,289.05,286.97
290.15,289.31,287.03
294.08,289.65,287.16
297.25,291.86,287.87
292.63,290.89,288.21
287.26,288.82,288.05
290.36,289.43,288.32
291.82,290.95,288.87
288.65,289.46,288.72
295.67,291.44,289.02
294.84,291.82,288.9
290.24,289.92,288.49
285.81,288.8,288.84
287.13,289.57,289.27
287.64,289.3,289.2
285.71,288.94,289.24
287.32,289.28,289.32
287.15,289.32,289.47
289.8,289,288.75
293.58,291.35,288.83
292.98,290.63,288.79
293.31,290.57,288.59
298.93,292.56,289.04
303.73,295.1,289.63
301.35,294.63,290.03
301,294.67,290.23
298.14,294.12,290.58
293.73,292.79,290.61
294.47,292.06,290.43
295.6,292.5,290.76
295.81,292.48,290.83
296.14,292.94,291.17
302.68,296.18,291.96
303.77,297.89,292.63
299.23,296.72,293.01
299.37,296.26,293.13
305.58,298.82,293.76
306.87,300.04,294.37
303.8,300.27,295.09
301.43,298.66,295.08
299.97,297.93,295.28
297.45,296.78,295.23
299.94,297.04,295.39
306.68,300.22,296.05
308.76,300.74,296.24
308.07,302.66,296.87
305.32,300.6,296.6
305.14,302.03,297.15
306.42,302.67,297.7
305.8,301.12,297.56
309.11,303.14,298.12
309.38,304.33,298.75
306.83,304.11,299.1
303.37,301.91,299.09
302.99,301.26,298.99
300.24,300.58,299.01
302.54,300.7,298.88
303.06,301.22,299.07
303.12,300.78,299.09
304.02,301.36,299.07
299.91,299.9,298.82
296.8,299.05,298.76
294.62,298.85,298.8
296.05,298.94,298.95
297.11,299.37,299.01
297.49,299.61,299.14
297.72,299.21,298.74
297.06,299.31,298.42
299.94,299.78,298.32
296.53,299.3,298.39
295.77,298.56,298.28
295.62,298.3,297.92
298.59,298.91,297.18
296.22,297.85,296.96
295.46,297.33,296.8
293.4,297.08,297.08
293.97,297.09,296.93
296.78,297.15,296.42
302.11,299.77,296.7
305,300.61,297.1
303.28,299.18,297.25
302.01,299.89,297.34
300.7,299.06,297.29
301.53,298.72,297.27
299.46,299.94,297.93
295.68,297.93,297.59
296.1,297.65,297.72
299.26,298.77,297.87
297.47,299.3,298.14
293.34,296.32,297.79
294.5,296.92,297.92
296.03,296.68,297.58
304.69,299.22,297.3
305.2,300.4,297.5
304.8,300.16,297.63
303.97,299.67,297.54
298.51,299.02,297.62
299.04,298.67,297.74
298.88,298.99,297.95
294.44,297.65,297.84
292.16,296.4,297.56
295.95,296.42,297.37
298.59,298.1,297.25
296.26,297.32,297.05
297.46,298.01,297.16
300.24,299.11,297.46
