267.6,281.17,285.69
269.33,280.48,285.28
269.29,280.12,285.05
271.35,280.19,284.97
272.97,281.57,285.22
270.43,280.08,284.96
264.46,277.39,284.25
270.77,279.53,284.55
272.18,280.21,284.66
272.19,280.24,284.58
272.4,280.08,284.42
268.47,278.76,284.17
259.69,274.88,283.21
265.99,278.02,283.91
257.83,273.74,282.75
263.03,275.75,282.81
267.93,277.8,283.24
265.09,277.13,283.09
262.58,276.26,282.83
263.52,276.57,282.84
265.96,277.12,282.84
269.19,277.8,283.07
272.32,280.96,283.9
266.44,277.53,283.01
265.08,276.82,282.75
267.06,278.45,282.92
274.39,281,283.61
265.68,277.25,282.77
270.99,278.67,282.8
267.32,279.66,283.54
259.62,273.97,281.74
270.56,279.04,282.92
272.27,279.56,283.08
264.43,276.04,282.07
270.07,278.71,282.75
267.42,277.78,282.6
269.55,278.36,282.57
276.04,281.7,283.39
268.9,278.09,282.44
262.49,275.93,281.99
261.37,275.9,281.86
267.49,278.6,282.53
258.01,274.05,281.59
256.51,272.68,280.83
258.18,273.26,280.75
266.7,275.7,281
268.05,276.49,281.15
264.23,275.53,280.95
257.4,272.69,280.46
258.03,272.84,280.27
264.44,274.93,280.56
266.8,276.81,281
260.69,275.02,280.9
258.81,272.61,279.9
259.3,274.07,280.21
264.2,276.08,280.61
273.86,278.32,280.94
272.67,277.66,280.74
277.5,282.15,281.9
271.65,279.88,281.61
262.88,274.3,280.16
262.5,273.96,279.99
265.72,275.37,280.26
275.95,279.87,281.29
275.88,279.49,281.15
279.18,281.97,281.76
281.16,280.92,281.47
282.43,283.76,282.2
278.76,283.26,282.3
279.27,281.97,281.96
278.93,281.64,281.88
278.02,280.95,281.77
275.01,279.85,281.37
284.76,283.22,281.97
287.47,285.48,282.61
282.48,283.45,282.35
281.61,282.15,282.09
285.55,284.19,282.61
287.37,285.45,282.81
283.29,283.61,282.64
281.96,283.21,282.65
278.83,281.83,282.39
286.13,284.88,283
286.83,286.26,283.44
285.59,285.71,283.4
283.5,284.57,283.12
285.88,285.68,283.6
286.9,286.65,283.97
288.37,287.05,284.08
283.26,285.19,283.9
282.16,284.41,283.69
284.01,284.95,283.94
290.11,287.49,284.18
286.05,285.88,283.8
282.88,284.73,283.74
286.21,285.16,283.78
278.93,283.61,283.92
274.28,281.9,283.49
280.1,283.15,283.58
285.95,286.6,284.47
276.78,282.83,283.89
278.43,282.77,283.86
278.04,283.02,283.93
279.7,283.42,284.04
279.41,283.73,284.05
281.69,283.82,284.13
276.63,282.72,284.03
272.48,280.43,283.29
273.66,280.74,283.49
273.55,281.3,283.68
276.4,281.36,283.57
279.76,283.2,283.9
285.47,285.85,284.27
285.99,286.01,284.07
286.83,285.98,284.04
283.44,284.65,284.02
285.98,285.04,283.99
288.94,287.54,284.66
282.98,284.49,284.28
283.61,285.09,284.45
282.15,284.75,284.67
284.74,285.68,284.83
286.84,286.4,285.22
289.29,286.81,285.22
288.73,285.85,285.21
291,286.76,285.69
293.34,288.22,285.73
295.43,291.09,286.36
294.39,290.55,286.81
291.69,289.94,287.08
288.74,288.74,287.04
292.53,289.55,287.27
294.31,291,287.9
299.26,292.72,288.37
296.48,292.39,288.77
296.48,291.33,288.73
300.06,293.53,289.18
298.32,294.16,289.95
294.12,293.45,289.97
288.78,290.67,289.7
287.61,290.17,289.77
283.72,289.19,289.67
284.62,288.78,289.37
288.11,290.86,289.15
