282.88,280.88,280.88,280.87,279.65
277.5,276.53,276.53,276.22,279.18
273.1,272.18,272.18,271.98,273.17
272.33,271.59,271.59,271.04,273.46
274.53,273.95,273.95,273.42,274.87
277.8,275.32,275.32,275.6,276.03
285.7,283.15,283.15,284.12,281.27
284.9,281.97,281.97,282.16,284.23
291.29,286.96,286.96,288.75,284.7
283.6,284.18,284.18,283.37,286.53
279.5,276.41,276.41,277.44,278.22
281.35,280.42,280.42,280.45,280.26
284.59,284.57,284.57,283.94,284.72
288.3,287.62,287.62,287.51,287.7
290.57,290.43,290.43,290.31,289.8
286.61,284.86,284.86,284.59,285.79
286.94,283.77,283.77,284.4,283.39
288.08,281.77,281.77,284.54,281.4
283.64,279.51,279.51,282.27,282.99
280.99,278.91,278.91,279.74,278.56
284.76,280.79,280.79,282.63,277.44
287.51,282.9,282.9,285.57,280.3
281.64,278.84,278.84,279.22,279.34
280.39,280.63,280.63,279.37,281.7
286.98,282,282,283.65,282.9
287.45,284.73,284.73,285.97,283.92
291.7,290.86,290.86,291.01,290.21
293.08,291.8,291.8,291.8,291.35
294.96,294.63,294.63,294.45,293.11
292.94,288.5,288.5,290.5,288.04
295.45,293.87,293.87,294.51,291.76
290.56,288.29,288.29,289.07,288.17
285.97,284.15,284.15,284.42,284.96
290.96,289.23,289.23,289.67,288.76
296.43,295.12,295.12,295.37,294.06
297.48,295.55,295.55,295.99,292.67
297.93,296.6,296.6,296.92,294.02
296.19,295.14,295.14,295.47,293.54
290.14,288.4,288.4,288.87,288.55
288.57,287.72,287.72,287.55,287.48
291.45,291.38,291.38,291.11,289.24
291.7,292.9,292.9,292.41,289.33
293.76,293.88,293.88,293.1,292.93
296.46,296.08,296.08,295.71,292.27
297.68,297.17,297.17,297.05,294.63
298.51,297.79,297.79,297.6,296.11
297.96,297.73,297.73,297.63,297.22
292.68,291.18,291.18,291.4,291.59
291.3,290.11,290.11,290.48,290.86
295.7,294.4,294.4,294.47,295.1
293.34,290.6,290.6,290.8,292.75
293.01,287.96,287.96,288.69,288.07
293.28,291.45,291.45,291.97,291.61
286.92,284.77,284.77,285.43,287.13
293.67,286.46,286.46,290.94,285.84
292.03,289.09,289.09,291.12,288.2
285.7,285.82,285.82,284.94,289.71
287.01,284.31,284.31,285.15,287.15
288.86,287.06,287.06,288.09,287.71
292.07,290.31,290.31,290.72,288.82
295.42,293.28,293.28,294.41,289.41
297,296.18,296.18,296.33,292.24
296.69,295.81,295.81,295.82,291.83
294.46,293.91,293.91,293.34,289.78
291.64,291.32,291.32,290.98,291.9
291.95,290.1,290.1,290.45,290.54
293.29,292.12,292.12,292.26,292.24
293.82,293.2,293.2,293.1,293.21
293.2,290.64,290.64,291.97,290.68
294.24,293.2,293.2,293.44,293.74
290.31,290.2,290.2,289.73,291.55
291.38,291.88,291.88,291.86,291.7
291.98,290.42,290.42,291.29,289.29
291.89,290.35,290.35,290.57,290.3
295.43,293.79,293.79,294.79,292.37
296,294.77,294.77,295.27,293.78
295,294.77,294.77,294.95,293.76
295.76,295.92,295.92,295.51,295.17
296.42,295.56,295.56,295.5,294.85
293.98,293.33,293.33,293.14,294.3
293.51,292.7,292.7,292.47,293.74
293.32,293.56,293.56,293.62,294
293.75,292.86,292.86,293.21,292.52
289.7,291.48,291.48,290.14,292.31
291.04,291.8,291.8,290.78,292.97
293.7,293.52,293.52,293.42,294.19
294.55,295.74,295.74,295.22,296.13
295.36,295.52,295.52,294.88,296.55
296.25,295.46,295.46,295.61,296.16
297.85,296.99,296.99,296.97,297.13
299.08,298.68,298.68,298.35,299
299.16,298.63,298.63,298.4,297.05
300.2,301.21,301.21,300.02,300.93
300.27,298.95,298.95,299.64,297.86
300.13,299.27,299.27,300.16,297.96
300.19,297.76,297.76,298.88,295.33
300.6,297.76,297.76,299.53,295.34
299.31,298.4,298.4,298.69,295.89
297.41,294.78,294.78,296.2,294.25
295.36,293.52,293.52,294.73,293.25
294.31,293.15,293.15,293.86,292.95
294.73,292.09,292.09,293.36,293.1
294.9,293.31,293.31,293.44,293.45
297.41,295.48,295.48,295.97,295.08
298.89,298.66,298.66,298.31,297.54
300.64,300,300,299.88,298.84
300.78,299.96,299.96,299.95,300.37
299.55,297.69,297.69,298.49,297.11
297.64,294.71,294.71,294.97,294.65
299.88,298.44,298.44,298.85,296.94
299.85,298.85,298.85,298.84,298.19
299.08,295.71,295.71,297.09,296.84
298.26,296.78,296.78,297.31,297.32
297.87,298.29,298.29,297.8,298.89
298.48,297.91,297.91,297.92,299
299.73,298.75,298.75,298.98,298.44
299.83,298.66,298.66,299.09,298.04
299.75,300,300,299.73,299.2
299.82,299.15,299.15,299.32,299.15
298.51,298.13,298.13,298.21,298.45
298.58,297.19,297.19,297.53,297.7
298.7,298.93,298.93,298.57,298.68
299.17,299.89,299.89,299.07,300.28
300.86,298.81,298.81,299.99,298.46
300.55,299.75,299.75,299.94,299.11
300.13,297.92,297.92,299.21,297.25
299.72,298.02,298.02,298.8,297.36
299.83,296.32,296.32,297.76,296.08
300.74,298.42,298.42,299.87,297.56
301.72,300.3,300.3,300.69,300.53
299.8,300,300,299.81,300.14
298.5,298.59,298.59,298.58,300.23
299.32,298.99,298.99,298.83,299.42
301.01,300.43,300.43,300.68,300.14
295.36,295.51,295.51,294.93,297.6
294.97,294.9,294.9,294.39,296.24
296,296.59,296.59,295.74,297.64
299.39,298.34,298.34,298.37,298.6
301.84,300.55,300.55,300.6,299.68
299.71,299.28,299.28,299.45,299.29
298.61,298.48,298.48,298.06,299.24
297.69,297.71,297.71,297.4,298.6
298.3,298.28,298.28,297.89,298.63
299.19,297.53,297.53,298.07,297.78
300.01,298.66,298.66,299.36,298.46
300.38,299.41,299.41,299.8,299.77
299.69,299.29,299.29,299.42,299.99
299.65,298.28,298.28,298.74,299.15
296.43,296.09,296.09,295.86,297.88
295.49,295.1,295.1,294.82,295.93
297.94,295.53,295.53,295.88,296.11
299.73,297.59,297.59,298.84,297.06
299.1,298.21,298.21,298.32,298.58
297.5,297.57,297.57,297.47,298.15
299.35,299.31,299.31,299.24,298.7
299.66,298.67,298.67,298.9,298.71
297.27,296.93,296.93,296.96,296.5
296.12,296.26,296.26,295.73,296.73
296.11,294.54,294.54,294.48,295.15
293.41,294.93,294.93,293.66,296.15
292.87,294.71,294.71,293.63,296.6
297.39,294.25,294.25,294.6,295.88
297.53,296.16,296.16,296.24,296.9
298.94,298.67,298.67,298.23,298.72
299.92,299.95,299.95,299.59,300.3
300.33,300.96,300.96,300.25,300.83
300.03,300.47,300.47,299.95,300.47
299.88,300.36,300.36,299.9,300.02
299.78,299.98,299.98,299.88,300.31
299.69,299.38,299.38,299.04,300.35
299.68,299.52,299.52,299.31,300.19
300.47,300.09,300.09,299.86,300.8
299,297.81,297.81,297.78,298.3
295.33,294.92,294.92,294.39,296.21
294.98,293.9,293.9,293.23,295.23
296.96,295.26,295.26,295.42,295.49
297.8,296.63,296.63,296.69,295.4
296.38,296.44,296.44,296.08,296.76
297.61,297.11,297.11,297.09,298.02
298.44,296.1,296.1,296.76,296.32
297.45,294.08,294.08,295.77,293.98
297.07,294.93,294.93,295.66,294.87
298.63,297.28,297.28,298.13,296.96
297.71,297.1,297.1,296.98,297.38
295.26,292.47,292.47,293.83,291.94
292.74,287.4,287.4,289.51,287.77
295.42,293.46,293.46,294.19,292.38
297.96,295.64,295.64,296.54,295.4
295.58,294.41,294.41,294.6,295.19
291.71,291.58,291.58,291.24,292.92
292.33,292.89,292.89,292.31,293.7
293.62,293.65,293.65,293.38,293.83
293.64,293.33,293.33,293.15,294.13
294.87,294.49,294.49,294.22,295.12
296.33,295.86,295.86,295.73,296.04
296.77,295.36,295.36,295.74,296.11
293.93,293.85,293.85,293.37,296.12
289.41,288.01,288.01,288.36,290.13
293.08,290.19,290.19,291.2,291
295.72,294.61,294.61,294.73,296.05
290.56,288.81,288.81,289.09,290.29
293.99,293.5,293.5,293.27,295.04
294.95,294.87,294.87,295.25,292.62
295.94,295.24,295.24,295.55,295.87
294.36,292.23,292.23,293.35,292.24
293.82,291.75,291.75,293.11,292.68
293.98,293,293,293.47,294.93
293.48,292.3,292.3,292.1,293.04
294.87,292.36,292.36,293.07,292.57
295.47,293.22,293.22,294.44,292.21
289.36,288.61,288.61,288.8,291.18
282.91,282.43,282.43,282.36,285.32
285.34,284.11,284.11,284.47,286.02
291.44,290.76,290.76,290.95,291.5
291.91,291.28,291.28,291.07,292.4
290.13,288.67,288.67,288.41,289.71
287.49,288.89,288.89,288.15,289.48
288.19,286.33,286.33,287.06,288.09
289.69,288.3,288.3,288.6,289.7
288.73,286.79,286.79,287.26,287.68
291.17,289.18,289.18,289.9,287.31
292.33,291.51,291.51,291.1,289.39
289.36,287.27,287.27,288.18,287
282.68,281.94,281.94,282,282.72
283.42,278.26,278.26,282.19,280.06
283.64,279.02,279.02,280.25,280.74
286.33,285.64,285.64,286.94,287.52
292.97,290.66,290.66,292.44,291.09
288.18,288.92,288.92,288.19,291.29
284.75,283.85,283.85,284.15,285.13
288.45,288.78,288.78,288.48,289.14
282.18,283.9,283.9,282.37,288.87
280.65,278.91,278.91,279.45,281.63
290.34,290.64,290.64,290.94,290.82
286.62,288.02,288.02,287.27,291.05
284.21,284.7,284.7,283.88,287.09
286.61,285.23,285.23,285.91,286.4
288.97,289.37,289.37,288.33,291.34
293.72,292.73,292.73,293.17,293.73
284.39,285.43,285.43,284.51,288.26
280.83,280.41,280.41,280,282.07
286.63,288.86,288.86,287.23,291.85
274.64,275.06,275.06,274.43,279.34
269.28,268.77,268.77,268.37,269.97
275.67,273.73,273.73,273.92,274.15
276.49,277.5,277.5,275.47,282.82
275.03,275.12,275.12,274.46,276.81
278.43,279.02,279.02,277.81,282.15
281.45,281.21,281.21,280.76,282.44
277.39,276.12,276.12,276.52,276.69
278.99,278.84,278.84,278.71,280.14
281.22,278.61,278.61,279.34,280.42
282.41,278.15,278.15,279.8,280.01
291.22,288.19,288.19,290.49,286.44
280.11,284.12,284.12,281.38,289.38
276.14,275.64,275.64,275.02,279.06
281.06,280.21,280.21,280.13,281.99
281.58,278.12,278.12,279.1,279.41
276.85,275.38,275.38,275.29,276.03
282.29,278.11,278.11,279.52,278.2
284.15,282.11,282.11,282.72,282.27
274.03,272.46,272.46,272.58,272.97
274.86,271.08,271.08,271.96,272.36
282.69,274.38,274.38,278.86,274.09
275.07,270.66,270.66,272.2,271.92
270.81,269.51,269.51,269.51,271.15
273.11,273.13,273.13,272.48,274.92
274.8,272.69,272.69,273.22,273.81
276.12,273.15,273.15,274.08,273.11
276.76,274.71,274.71,275.02,275.26
275.94,274,274,274.24,274.79
274.36,273.13,273.13,273.11,273.14
274.16,271.84,271.84,272.25,271.9
272.82,272.4,272.4,271.77,272.83
275.25,276.2,276.2,274.38,276.92
284.96,278.13,278.13,279.41,276.03
288.05,282.98,282.98,285.84,278.07
287.47,285.77,285.77,286.64,280.6
289.24,289.33,289.33,289.08,288.52
285.34,284.12,284.12,284.3,285.29
278.26,276.87,276.87,276.79,277.45
279.51,278.52,278.52,278.27,279.41
280.86,281.03,281.03,281.01,283.4
274.71,274.3,274.3,273.67,275.62
273.82,272.38,272.38,272.35,274.71
277.03,277.13,277.13,276.39,278.53
280.55,278.82,278.82,279.16,280.01
273.44,273.66,273.66,272.69,275.83
280.19,278.85,278.85,278.61,281.09
268.64,266.61,266.61,267.35,267.38
266.19,263.88,263.88,264.41,264.42
269.78,269.45,269.45,269.08,270.13
270.36,268.12,268.12,268.97,270.68
271.05,265.28,265.28,267.41,263.81
282.03,279.49,279.49,280.16,279.04
282.88,279.28,279.28,280.19,277.69
285.6,283.34,283.34,283.94,282.49
278.66,276.1,276.1,276.94,276.87
273.37,271.47,271.47,271.85,274.3
273.62,272.74,272.74,272.44,274.99
274.23,273.27,273.27,272.93,274.79
267.25,262.81,262.81,264.65,263.97
263.66,261.14,261.14,261.42,261.64
274.77,273.46,273.46,273.69,277.36
273.65,273.57,273.57,272.87,275.1
275.91,275.5,275.5,274.98,277.09
270.23,267.75,267.75,268.58,269.46
269.08,268.76,268.76,268.11,268.69
275.14,274.97,274.97,274.37,276
279.05,280.81,280.81,279.39,283.29
266.75,264.89,264.89,265.08,267.97
262.09,258.07,258.07,259.57,258.32
268.15,263.99,263.99,265.14,263.09
274.7,274.47,274.47,274.03,276.79
277.88,278.28,278.28,277.66,279.51
274.03,271.71,271.71,272.18,273.01
269.92,267.12,267.12,268.02,269.29
269.79,266.42,266.42,266.83,266.94
265.17,259.61,259.61,261.92,259.33
266.54,264.22,264.22,264.75,263.9
275.6,277.17,277.17,275.41,280.62
270.65,269.36,269.36,269.36,272.44
267.04,265.36,265.36,265.07,266.54
262.53,259.23,259.23,260.06,262.6
258.63,254.52,254.52,255.56,255.51
270.45,268.04,268.04,268.41,268.74
275.51,270.94,270.94,272.7,269.7
283.3,280.4,280.4,282.63,278.53
285.99,286.47,286.47,286.05,286.51
279.13,281,281,279.14,280.83
274.31,276.18,276.18,274.35,275.77
276.55,274.84,274.84,275.62,274.74
286.22,280.65,280.65,283.93,280.11
281.06,284,284,281.74,285.27
280.5,280.38,280.38,278.84,280.66
283.23,280.42,280.42,281.19,280.35
281.94,283.92,283.92,283.53,284.31
280.17,278.74,278.74,278.58,280.14
284.29,282.7,282.7,282.29,280.88
279.31,279.05,279.05,278.39,280.92
278.34,274.55,274.55,277.39,273.71
289.26,286.93,286.93,287.99,285.03
286.79,285.73,285.73,285.52,286.61
279.97,277.08,277.08,277.84,278.5
272.78,270.74,270.74,271.44,271.51
277.63,275.99,275.99,276.07,275.67
285.9,284.12,284.12,284.29,283.61
287.3,283.52,283.52,283.66,283.35
285.67,283.73,283.73,284.14,282.59
292.43,290.39,290.39,291.08,289.21
291.72,289.88,289.88,290.1,289.07
281.31,278.91,278.91,279.34,279.12
278.87,275.04,275.04,275.93,276.05
284.94,283.41,283.41,283.85,281.33
289.61,287.85,287.85,288.3,286.86
286.46,286.57,286.57,286.11,287.76
281.56,280.21,280.21,280.11,281.19
285.49,282.11,282.11,282.87,281.52
290.45,290.26,290.26,290.01,289.29
281.35,282.55,282.55,280.9,285.88
275.47,274.91,274.91,274.41,276.79
276.94,276.25,276.25,275.62,276.77
281.55,280.89,280.89,280.39,280.97
284.3,283.52,283.52,283.23,283.34
287.53,286.55,286.55,286.24,286.22
289.55,289.02,289.02,288.43,288.84
290.39,289.54,289.54,289.28,288.64
291.39,290.73,290.73,290.4,290.44
291.04,290.4,290.4,289.91,290.6
284.64,283.34,283.34,283.39,284.76
283.22,280.17,280.17,280.84,279.86
287.54,282.92,282.92,284.75,280.9
289.97,288.02,288.02,288.63,288.68
290.24,288.23,288.23,288.44,286.42
285.9,284.69,284.69,284.93,285.65
278.71,276.07,276.07,276.71,276.21
284.52,280.98,280.98,281.77,279.61
280.41,280.38,280.38,279.41,282.61
278.8,278.04,278.04,277.84,279.03
285.04,283.24,283.24,283.55,283.42
283.59,284.77,284.77,283.56,286.63
280.03,280.57,280.57,279.53,283.71
282.46,281.72,281.72,281.41,283.09
285.81,286.1,286.1,285.69,288.68
280.85,281.3,281.3,280.05,284.73
281.49,280.15,280.15,280.24,280.88
288.55,286.68,286.68,286.74,285.03
287.07,286.23,286.23,286.21,287.92
283.85,281.21,281.21,281.32,281.94
289.91,282.31,282.31,285.81,282.39
285.94,284.14,284.14,284.45,284.38
286.51,286.49,286.49,287.41,286.26
287.35,286.86,286.86,285.74,288
290.03,289.71,289.71,289.08,289.55
291.39,291.11,291.11,290.56,289.43
289.57,289.13,289.13,288.76,288.4
290.15,292.29,292.29,292.32,290.46
291.43,291.54,291.54,291.72,291.4
292.97,292.47,292.47,292.54,291.86
294.13,292.93,292.93,293.42,290.83
294.12,292.04,292.04,292.42,289.74
293.03,291.67,291.67,292.74,289.88
293.08,291.15,291.15,292.09,289.88
291.15,291.87,291.87,291.68,291.76
291.66,290.9,290.9,290.59,290.17
291.36,291.7,291.7,291.76,289.99
293.19,291.82,291.82,292.64,291.72
292.69,291.58,291.58,290.26,292.16
292.97,291.77,291.77,291.26,293.83
293.67,292.94,292.94,293.1,293.19
290.57,289.97,289.97,290.36,289.11
288.98,283.43,283.43,286.46,285.35
289.48,286.38,286.38,287.72,286.81
286.25,285.11,285.11,285.34,284.71
287.63,287.27,287.27,287.03,287.9
292.96,293.01,293.01,292.44,291.55
295.17,295.87,295.87,295.17,295.62
295.15,296.05,296.05,295.33,295.44
294.53,293.75,293.75,293.6,294.32
289.5,288.65,288.65,288.12,289.91
289.95,288.68,288.68,289.3,289.46
290.21,289.97,289.97,289.38,290.33
293.91,292.36,292.36,292.91,292.69
289.08,285.93,285.93,286.76,286.54
293.16,289.26,289.26,291.11,289.21
293.43,293.36,293.36,293.4,292.91
292.49,291.37,291.37,291.4,291.16
295.46,289.92,289.92,293.09,289.32
294.41,291.93,291.93,292.9,291.74
295.59,294.33,294.33,294.24,293.7
297.85,295.68,295.68,296.81,293.39
298.03,296.41,296.41,297.02,295.37
297.89,294.84,294.84,296.14,292.72
295.06,292.68,292.68,293.65,291.71
291.13,287.83,287.83,288.82,288.22
294.25,292.91,292.91,292.98,293.51
299.04,297.29,297.29,297.69,294.43
299.88,299.34,299.34,299.35,298.13
298.33,295.58,295.58,297.26,291.77
296.83,292.87,292.87,294.73,291.21
295.98,293.36,293.36,294.8,292.29
297.4,296.23,296.23,296.62,295.21
294.09,293.73,293.73,293.4,295.17
293.84,292.85,292.85,292.82,293.77
293.21,293.02,293.02,292.53,293.44
296.35,296.18,296.18,295.8,295.99
299.22,297.44,297.44,298.63,294.72
297.63,294.98,294.98,295.59,294.38
296.21,295.4,295.4,295.34,294.33
294.64,293.64,293.64,293.71,294.1
297.06,294.93,294.93,295.75,294.29
298.53,297.75,297.75,298.27,296.59
297.74,297.38,297.38,297.25,297.77
297.34,296.38,296.38,296.44,297.09
299.63,296.66,296.66,297.75,296.21
298.15,297.93,297.93,297.05,297.12
298.96,295.29,295.29,296.67,294.26
299.08,297.63,297.63,298.34,297.04
295.96,294.82,294.82,295,296.53
290.91,290.05,290.05,290.12,290.84
295.11,294.22,294.22,293.95,295.38
297.5,298.02,298.02,298.1,296.73
300.45,299.96,299.96,299.71,299.33
298.43,297.79,297.79,297.74,297.98
300.02,296.68,296.68,298.36,295.44
298.99,299.25,299.25,298.66,298.65
299.94,296.55,296.55,298.57,296.4
299.07,298.2,298.2,298.41,298.17
296.93,296.39,296.39,296.26,296.81
297.69,295.98,295.98,296.23,296.54
299.76,297.59,297.59,297.8,297.58
300.12,299.03,299.03,298.9,298.2
299.34,300.32,300.32,298.9,300.67
299.16,297.66,297.66,297.96,297.75
298.81,298.59,298.59,298.67,298.11
298.13,297.99,297.99,297.97,298.66
296.15,297.22,297.22,295.8,298.15
299.91,298.68,298.68,298.98,299.39
298.79,298.99,298.99,298.36,299.3
300.23,298.94,298.94,299.75,300.22
300.04,299.87,299.87,299.78,299.98
295.11,294.86,294.86,294.48,296.52
295.96,295.83,295.83,295.75,296.55
296.85,297.07,297.07,296.32,298.18
297.53,296.02,296.02,295.63,297.44
298.12,297.32,297.32,297.1,298.15
300.69,299.99,299.99,299.95,300.02
302.27,302.1,302.1,301.62,302.25
301.2,300.28,300.28,300.32,299.91
301.7,301.64,301.64,301.9,301.16
300.64,301.5,301.5,301.29,302.19
301.78,300.68,300.68,301.53,298.98
302.75,301.76,301.76,301.68,302.28
301.9,300.98,300.98,301.1,300.42
301.05,299.8,299.8,300.01,299.26
302.14,300.21,300.21,300.69,299.39
297.44,294.01,294.01,294.61,295.58
303.73,297.48,297.48,299.79,295.51
300.95,299.44,299.44,299.7,298.32
299.28,294.59,294.59,295.65,294.3
297.57,294.22,294.22,294.6,294.71
297.78,295.13,295.13,294.97,295.11
299.25,297.12,297.12,297.72,296.74
298.01,294.94,294.94,295.58,296.57
298.73,297.67,297.67,298.06,297.13
296.82,295.8,295.8,295.9,296.1
296.91,295.8,295.8,295.9,296.87
297.16,297.67,297.67,297.04,297.83
294.39,293.72,293.72,293.36,295.44
294.76,294.38,294.38,294.05,295.38
297.5,296.75,296.75,296.7,297.22
296.43,296.12,296.12,296.05,296.7
298.95,297.97,297.97,298.31,297.4
298.34,298.81,298.81,298.43,298
298.98,298.33,298.33,298.3,297.79
297.67,298.28,298.28,297.45,299.56
297.24,297.33,297.33,296.6,297.94
296.67,296.72,296.72,295.95,297.92
296.83,296.17,296.17,295.7,297.54
297.05,295.7,295.7,296.01,296.76
296.62,294.12,294.12,295.21,295.57
294.99,294.17,294.17,294.74,295.31
296.31,295.03,295.03,295.24,295.53
296.32,295.77,295.77,295.7,296.55
296.62,296.51,296.51,296.13,297.31
296.85,296.76,296.76,296.15,298
297.42,296.64,296.64,296.59,297.71
298.35,298.09,298.09,298.12,298.93
298.6,298.26,298.26,297.92,299.15
300.06,299.84,299.84,299.36,299.9
297.29,296.15,296.15,296.35,297.27
289.73,288.07,288.07,288.23,290.34
293.33,291.76,291.76,292.23,292.99
296.41,295.77,295.77,295.81,297.95
293.34,292.24,292.24,292.04,294.04
295.91,294.21,294.21,294.81,295.37
297.72,296.11,296.11,295.88,296.75
296.06,293.56,293.56,294.34,295.11
291.7,292.71,292.71,291.74,293.81
291.73,289.29,289.29,289.91,290.32
292.43,291.29,291.29,291.55,291.06
292.96,291,291,290.9,292.41
292.05,291.89,291.89,291.24,293.01
291.78,290.54,290.54,290.87,293.59
286.51,285.23,285.23,285.33,287.24
284.92,283.64,283.64,283.72,285.36
288.82,288.56,288.56,288.21,290.5
294.33,292.09,292.09,292.25,294.95
295.86,292.55,292.55,293.39,293.29
298.43,297.01,297.01,297.33,294.53
298.69,297.63,297.63,297.43,297.94
296.02,296.36,296.36,295.96,297.09
292.77,294.24,294.24,293.09,294.69
290.53,291.42,291.42,290.27,292.55
291.94,291.18,291.18,291.97,292.2
293.9,292.53,292.53,294.3,291.33
294.29,294.53,294.53,294.32,294.54
293.23,294.19,294.19,293.35,295.06
290.53,290.15,290.15,289.97,292.3
291.99,292.69,292.69,292.28,292.92
292.53,286.8,286.8,289.54,287.66
292.48,287.82,287.82,289.92,286.32
290.18,287.08,287.08,287.95,288.15
291.98,289.23,289.23,290.31,288.56
290.03,290.04,290.04,290.08,291.66
296.28,294.87,294.87,295.79,294.25
295.06,295.09,295.09,294.69,295.94
293.36,292.36,292.36,292.65,293.68
290.46,289.82,289.82,289.76,291.96
285.89,285.14,285.14,285.1,287.3
287.25,287.18,287.18,286.8,288.54
289.7,288.49,288.49,288.61,290.78
286.48,286.09,286.09,285.83,287.83
290.05,291.19,291.19,290.21,292.8
292.48,292.39,292.39,292.42,292.46
293.87,293.21,293.21,292.94,293.86
293.16,292.95,292.95,292.67,294.34
292.83,291.07,291.07,291.88,291.23
294.11,293.64,293.64,294.32,292.89
295.17,295.17,295.17,294.91,295.37
290.37,289.39,289.39,289.35,290.83
284.83,283.31,283.31,283.77,285.5
288.41,287.14,287.14,287.26,287.6
293.38,290.03,290.03,291.42,291.83
290.45,287.74,287.74,288.85,288.86
289.91,285.22,285.22,286.91,286.04
290.06,287.2,287.2,288.47,288.13
292.36,287.1,287.1,290.41,285.77
292.35,288.73,288.73,291.06,288.65
290.45,290.97,290.97,290.48,292.38
288.26,288.2,288.2,287.8,289.89
289.7,288.91,288.91,289.37,290.24
287.5,287.35,287.35,286.88,292.35
280.6,280.62,280.62,280.01,284.55
278.91,278.58,278.58,278.38,281.05
280.44,278.7,278.7,279.53,280.26
283.05,282.57,282.57,281.85,284.3
287.5,286.69,286.69,286.85,289.19
284.73,282.87,282.87,283.38,284.61
281.99,279.66,279.66,280.72,281.58
287.5,287.34,287.34,287.24,287.87
289.62,289.54,289.54,289.4,291.79
291.6,292.09,292.09,291.54,291.49
291.18,290.44,290.44,291.33,286.98
291.11,292.02,292.02,291.44,289.94
286.44,285.57,285.57,285.5,287.19
277.88,276.31,276.31,276.61,277.66
280.11,277.89,277.89,278.41,279.17
273.53,272.48,272.48,272.39,273.34
280.58,281.36,281.36,280.55,282.02
283.25,284.77,284.77,283.53,287.57
282.32,279.11,279.11,279.81,279.34
287.87,285.02,285.02,286.34,286.9
294.58,293.09,293.09,293.28,293.58
285.47,285.02,285.02,285.1,287.17
277.93,275.99,275.99,276.54,277.8
271.77,271.05,271.05,271.25,272.53
270.55,270.28,270.28,270.21,271.85
273.67,274.07,274.07,273.3,275.49
278.32,278.07,278.07,277.67,279.37
285,281.2,281.2,282.3,281.13
289.13,287.85,287.85,288.26,289.21
290.38,290.18,290.18,290,292.15
275.91,274.43,274.43,274.58,275.97
275.21,274.49,274.49,274.11,276.16
277.09,278.94,278.94,277.26,283.81
273.4,272.73,272.73,272.29,275.35
276.06,275.59,275.59,275.01,277.5
271.82,270.66,270.66,270.56,272.4
