"268.23","276.99","281.84"
"274.66","280.61","282.97"
"272.75","281.04","283.1"
"266.71","276.95","281.91"
"272.88","280.14","282.73"
"279.19","284.6","283.74"
"266.24","277.37","282.2"
"266.91","276.4","281.59"
"271.82","279.58","282.62"
"272.84","279.9","282.81"
"273.1","280.18","282.72"
"271.62","278.87","282.32"
"272.72","279.1","282.23"
"273.29","279.31","282.2"
"274.03","279.38","282.21"
"274.72","280.08","282.28"
"275.48","280.18","282.26"
"280.01","282.24","282.66"
"278.95","283.34","282.85"
"273.21","280.63","282.6"
"266.61","277.25","282.01"
"267.02","276.85","281.73"
"269.28","277.79","281.79"
"271.07","278.38","281.83"
"274.21","279.43","282.01"
"275.37","280.51","282.29"
"277.7","282.33","282.63"
"273.71","280.68","282.66"
"272.23","279.09","282.12"
"271.51","278.66","281.93"
"273.38","279.34","282"
"275.69","280.89","282.25"
"278.1","282.91","282.87"
"273.21","279.63","282.17"
"275.3","280.73","282.4"
"278.08","282.06","282.82"
"286.86","285.95","283.46"
"274.54","281.59","282.87"
"270.16","279.99","282.76"
"266.22","278.49","282.15"
"270.1","278.81","282.23"
"270.31","278.5","282.05"
"268.61","278.69","281.99"
"275.11","282.85","283.14"
"268.91","278.46","282.07"
"268.11","277.47","281.64"
"275.72","280.81","282.36"
"273.73","280.03","282.18"
"270.68","278.62","281.82"
"273.11","279.37","281.97"
"275.81","280.3","282.18"
"277.93","281.93","282.7"
"280.36","283.95","283.19"
"278.66","282.05","282.82"
"278.24","281.86","282.87"
"277.33","282.55","283.29"
"277.83","281.99","283.07"
"279.69","282.55","283.17"
"279.87","282.9","283.4"
"275.45","280.67","282.73"
"279.55","281.66","282.81"
"286.81","285.57","283.72"
"286.55","285.99","283.91"
"289.78","287.58","284.31"
"280.53","285.06","284.27"
"276.68","281.96","283.77"
"282.53","283.76","283.91"
"279.47","283.02","283.8"
"279.68","282.37","283.58"
"286.15","285.66","284.25"
"281.14","284.1","284.14"
"284.77","284.67","284.07"
"285.03","286.22","284.79"
"279.81","283.74","284.27"
"279.81","282.97","284.27"
"282","284.1","284.4"
"278.19","283.12","284.22"
"276.14","282.23","284.18"
"276.16","281.28","283.77"
"276.65","281.21","283.43"
"275.08","281.51","283.4"
"276.71","281.79","283.35"
"276.32","282.01","283.41"
"275.64","281.31","283.26"
"276.3","281.37","283.19"
"276.9","281.72","283.15"
"278.83","282.42","283.28"
"280.47","283.11","283.44"
"281.6","283.8","283.64"
"281.5","285.03","284.27"
"282.16","283.82","283.93"
"285.25","286.1","284.55"
"285.3","286.26","284.61"
"283.07","285.09","284.43"
"282.63","284.39","284.42"
"283.87","285.32","284.64"
"286.1","285.72","284.86"
"289.97","286.57","285.04"
"290.16","287.22","285.29"
"283.64","285.94","285.68"
"280.91","284.99","285.57"
"281.58","285.22","285.94"
"283.2","285.15","285.51"
"283.52","285.25","285.29"
"279.15","283.5","284.84"
"283.2","284.87","285.06"
"291.59","288.75","285.83"
"297.27","289.68","285.83"
"298.23","291.05","286.42"
"297.12","291.58","287.06"
"296.52","291.19","287.18"
"291.85","288","286.67"
"291.52","288.97","287.24"
"294.3","290.04","287.23"
"295.58","290","287.07"
"301.26","293.58","287.85"
"298.52","292.97","288.6"
"291.78","290.39","288.4"
"287.42","288.01","288.07"
"288.45","289.1","288.4"
"289.27","289.11","288.6"
"296.04","291.33","288.91"
"296.22","293.86","289.95"
"293.08","292.05","289.75"
"292.52","292.07","289.85"
"295.25","292.47","290.12"
"299.31","295.25","290.83"
"291.05","292.2","290.85"
"292.31","292.44","290.91"
"289.64","292.27","291.1"
"290.95","293.15","291.13"
"288.86","291.43","290.73"
"290.77","291.04","290.71"
"291.36","292.31","291.06"
"293.74","293.32","291.32"
"293.38","292.72","291.16"
"294.99","293.04","291.08"
"298.09","295.15","291.64"
"290.18","291.68","291.29"
"286.17","290.6","291.24"
"289.04","291.35","291.33"
"290.68","292.12","291.36"
"291.58","292.68","291.62"
"292.08","292.2","291.49"
"293.76","293.04","291.48"
"295.65","294.15","291.99"
"298.99","295.63","292.57"
"303.31","297.49","293.19"
"302.42","296.65","293.37"
